item_id,unit_type,query_id,arm,unit_index,question,text,source_span_text,atomic,self_contained,verifiable,unresolved_pronoun,span_aligned,rewrite_faithful,fact_coverage,fact_coverage_notes,error_type,notes
item-000287,a2_claim,-5564120845047915486,old_new,3,Where do you find a simple gear train?,"Gear trains are employed in mechanical systems including clocks, specifically for the going train and striking train.","Additionally, gear trains are used in various mechanical systems, such as in clocks (both for the going train and striking train) [3]",1,1,NA,NA,1,1,NA,,,
item-000619,a2_claim,-3344541168958463110,old_new,2,Who fought with an angel in the bible?,The encounter was specifically with Jacob.,[4] confirms that it was Jacob who wrestled with a man (identified later as God) in this encounter.,1,0,NA,NA,1,0,NA,,unresolved_reference;meaning_changed,
item-000471,a2_case,7797208395147217894,new_old,1,When did west germany win the world cup?,West Germany won the World Cup in 1954 [2] and again in 1974 [2]. [2],"- West Germany achieved victory in the 1954 World Cup.
- West Germany achieved victory in the 1974 World Cup.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000381,a2_claim,8433533625736230886,new_new,1,Who has won the most trophies man utd or liverpool?,Manchester United has a higher total number of trophies than Liverpool.,Manchester United has won more trophies than Liverpool,1,1,NA,NA,1,1,NA,,,
item-000260,a1_sentence,732619765350082410,new,1,When did toronto host the mlb all-star game?,"The Toronto Blue Jays hosted the Major League Baseball All-Star Game on July 9, 1991 [1].",,1,1,1,0,NA,NA,NA,,,
item-000614,a1_sentence,-3344541168958463110,old,3,Who fought with an angel in the bible?,"[I don't know] if there are other biblical figures who fought with angels, as the provided evidence only mentions Jacob.",,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000536,a2_claim,-8286966211355378010,new_new,2,What is the objective of tour de france?,"The competition consists of multiple stages, each lasting a day.",through a series of day-long stages,1,1,NA,NA,1,1,NA,,,
item-000184,a1_sentence,6619094979746662600,new,1,Who wrote brown eyes by destiny's child?,I don't know.,,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000208,a2_case,6514531923811923780,new_old,1,When does disney's food and wine festival end?,The Epcot International Food & Wine Festival ends on November 13 [1].,- The festival concludes on November 13.,NA,NA,NA,NA,NA,NA,partial,"lost fact description ""The Epcot International Food & Wine Festival""",fact_omission,
item-000301,a2_claim,-5036947181661390825,new_old,1,When was the vietnam veterans war memorial built?,"The Vietnam Veterans Memorial was built between March 16, 1982, and late October 1982.","The Vietnam Veterans Memorial was constructed from March 16, 1982, to late October 1982",1,1,NA,NA,1,1,NA,,,
item-000181,a1_sentence,6619094979746662600,old,3,Who wrote brown eyes by destiny's child?,],,NA,0,0,0,NA,NA,NA,,citation_only,
item-000549,a2_claim,4150448921344430432,new_old,1,Who were the original twins in everybody loves raymond?,Matthew and Gregory were the original twin actors in the television show Everybody Loves Raymond.,The original twins in Everybody Loves Raymond were Matthew and Gregory,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000455,a1_sentence,7797208395147217894,old,2,When did west germany win the world cup?,"The 1954 victory is described as a ""miracle of Bern"" [2], and the 1974 win is noted as the team defeating the Netherlands 2–1 in the final [1].",,0,1,1,0,NA,NA,NA,,multi_fact,
item-000451,a2_case,3605104154738105404,new_old,1,What episode does jason gideon die in criminal minds?,"Jason Gideon dies in the Season 10 episode ""Nelson's Sparrow"" [1][4].","- Jason Gideon character dies in the TV episode titled ""Nelson's Sparrow"" which is from Season 10.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000139,a2_case,87005427005915954,new_new,1,When was the last time galway won the hurling all ireland?,Galway last won the Hurling All-Ireland title in 1987 [5].,- Galway achieved its most recent Hurling All-Ireland championship in 1987.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000568,a1_sentence,2469112227919120438,old,1,The creation of the senate was based on the?,"The creation of the U.S. Senate was based on the need for equal suffrage for small states in the national legislature, as mentioned in evidence [1].",,NA,0,0,0,NA,NA,NA,,meta_nonclaim,
item-000460,a2_claim,7797208395147217894,old_old,4,When did west germany win the world cup?,"In the 1974 World Cup final, West Germany defeated the Netherlands with a score of 2–1.",the 1974 win is noted as the team defeating the Netherlands 2–1 in the final,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000270,a2_claim,4474597907223412132,old_new,2,Who were the two astronauts who stayed a year on the iss?,Mikhail Korniyenko is an astronaut from Roscosmos in Russia who spent a year on the ISS.,The two astronauts who stayed a year on the ISS were Scott Kelly (NASA / USA) and Mikhail Korniyenko (Roscosmos / Russia).,1,1,NA,NA,1,1,NA,,,
item-000355,a2_claim,-62521546794442829,old_new,1,For whom was the battle of king's mountain a victory?,The Patriots won the Battle of King's Mountain.,The battle of King's Mountain was a victory for the Patriots,1,1,NA,NA,1,1,NA,,,
item-000121,a2_case,7150599999316106461,old_old,1,Who was the first singing brothers in the hall of fame?,"The Everly Brothers were the first singing brothers inducted into the Rock and Roll Hall of Fame in 1986 [1]. They were also inducted into the Country Music Hall of Fame in 2001 [5]. The evidence [1] directly states their induction into the Rock and Roll Hall of Fame, which answers the question about who was the first singing brothers in the hall of fame.","- The Everly Brothers were the first singing brothers to be inducted into the Rock and Roll Hall of Fame, which occurred in 1986.
- The Everly Brothers were inducted into the Country Music Hall of Fame in 2001.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000322,a1_sentence,-4873786835306543030,old,1,Who is the chief minister of m. p?,The chief minister of Punjab (MP) is Captain Amarinder Singh [1].,,1,1,1,0,NA,NA,NA,,,
item-000441,a2_claim,-1859261645300630518,new_new,1,When does steve come back in shameless season 5?,"Steve Howey appears in Shameless season 5, episode 1 named ""The Big Sick"".","Steve Howey returns in Shameless season 5 in episode 1 titled ""The Big Sick"", which premiered on January 11, 2015",1,1,NA,NA,1,1,NA,,,
item-000373,a1_sentence,8433533625736230886,old,1,Who has won the most trophies man utd or liverpool?,Manchester United has won the most trophies [1][2][3].,,1,1,1,0,NA,NA,NA,,,
item-000440,a2_case,-1859261645300630518,new_old,1,When does steve come back in shameless season 5?,"Steve Howey returns in Shameless season 5 in episode 1 titled ""The Big Sick"", which premiered on January 11, 2015 [2].","- Steve Howey appears in Shameless season 5, episode 1 named ""The Big Sick"".
- The episode ""The Big Sick"" aired on January 11, 2015.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000578,a2_claim,2469112227919120438,old_new,1,The creation of the senate was based on the?,The U.S. Senate was established to provide equal representation for small states in the national legislature.,The creation of the U.S. Senate was based on the need for equal suffrage for small states in the national legislature,1,1,NA,NA,1,1,NA,,,
item-000563,a1_sentence,6776234528515962047,new,2,Who is the most run in cricket history?,1,,NA,0,0,0,NA,NA,NA,,citation_only,
item-000499,a2_case,-3279585462082900736,old_old,1,Who gets fired on grey's anatomy season 6?,Katherine Heigl gets fired on Grey's Anatomy season 6 [2].,"- Katherine Heigl's character, Dr. Izzie Stevens, is written out of Grey's Anatomy in season 6.",NA,NA,NA,NA,NA,NA,partial,"lost fact description ""Katherine Heigl gets fired on Grey's Anatomy season 6""",fact_omission,
item-000240,a2_claim,6962706727076805207,new_new,1,What kind of car in to catch a thief?,"Bait cars often include audio/video surveillance technology, GPS tracking, and a kill switch for remote disabling.","A bait car used to catch a thief is typically a vehicle that is modified with audio/video surveillance technology, GPS tracking, and possibly a ""kill switch"" for remote disabling",1,1,NA,NA,1,1,NA,,,
item-000365,a2_case,-447198893588059167,old_old,1,Who played the father in leave it to beaver?,"Hugh Beaumont played the father, Ward Cleaver, in Leave It to Beaver. [4]",- Hugh Beaumont portrayed the character Ward Cleaver in the television series Leave It to Beaver.,NA,NA,NA,NA,NA,NA,complete,none,,
item-000263,a2_claim,732619765350082410,new_new,1,When did toronto host the mlb all-star game?,"The Toronto Blue Jays were the host team for the Major League Baseball All-Star Game on July 9, 1991.","The Toronto Blue Jays hosted the Major League Baseball All-Star Game on July 9, 1991",1,1,NA,NA,1,1,NA,,,
item-000143,a2_claim,-5116644172939113883,old_new,1,Who raps in the gorillaz song clint eastwood?,"Del the Funky Homosapien performed the rap verses for the Gorillaz song ""Clint Eastwood"".","Del the Funky Homosapien raps the verses in the Gorillaz song ""Clint Eastwood""",1,1,NA,NA,1,1,NA,,,
item-000448,a2_case,3605104154738105404,old_new,1,What episode does jason gideon die in criminal minds?,"Jason Gideon dies in the Season 10 episode ""Nelson's Sparrow"" [1].","- Jason Gideon is a character who dies in the TV show Criminal Minds in the Season 10 episode titled ""Nelson's Sparrow"".",NA,NA,NA,NA,NA,NA,complete,none,,
item-000462,a2_claim,7797208395147217894,old_new,1,When did west germany win the world cup?,West Germany achieved the World Cup title in 1954.,West Germany won the World Cup in 1954,1,1,NA,NA,1,1,NA,,,
item-000269,a2_claim,4474597907223412132,old_new,1,Who were the two astronauts who stayed a year on the iss?,Scott Kelly is an astronaut from NASA in the USA who spent a year on the ISS.,The two astronauts who stayed a year on the ISS were Scott Kelly (NASA / USA) and Mikhail Korniyenko (Roscosmos / Russia).,1,1,NA,NA,1,1,NA,,,
item-000087,a2_claim,-9141149438582194391,old_new,2,Who has scored the highest number of runs in test cricket?,"The same player also scored 18,426 runs in One-Day Internals.","The evidence [2] indicates that the player with the highest number of runs in test cricket is the one who scored 15,921 runs in Tests, as well as 18,426 runs in One-Day Internationals.",1,0,NA,NA,1,1,NA,,unresolved_reference,
item-000635,a1_sentence,-4995398567532229571,new,1,When did ragtime flourished in the united states?,"Ragtime flourished in the United States during the late 19th century, from around the 1890s onward [1][3].",,1,1,1,0,NA,NA,NA,,,
item-000283,a2_claim,-5564120845047915486,old_old,4,Where do you find a simple gear train?,"In the field of horology, a wheel train serves as the gear train for clocks or watches.",and in horology where a wheel train is the gear train of a clock or watch [3],1,1,NA,NA,1,1,NA,,,
item-000015,a2_case,-5942352520455511076,new_new,1,Where can adipose tissue be found in the body?,"Adipose tissue is located beneath the skin (subcutaneous fat) [1][4], around internal organs (visceral fat) [1][3], in bone marrow (yellow bone marrow) [1], intermuscularly [1], and in the breast tissue [1].","- Adipose tissue exists beneath the skin as subcutaneous fat.
- Adipose tissue surrounds internal organs as visceral fat.
- Adipose tissue is present in the yellow bone marrow of bones.
- Adipose tissue is situated between muscle fibers intermuscularly.
- Adipose tissue is found in the breast tissue.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000624,a2_claim,-3344541168958463110,new_new,1,Who fought with an angel in the bible?,Jacob engaged in a physical confrontation with an angel in the Bible.,Jacob fought with an angel,1,1,NA,NA,0,0,NA,,span_misaligned;meaning_changed,
item-000130,a1_sentence,87005427005915954,old,1,When was the last time galway won the hurling all ireland?,The last time Galway won the Hurling All Ireland was in 1987 [5].,,1,1,1,0,NA,NA,NA,,,
item-000442,a2_claim,-1859261645300630518,new_new,2,When does steve come back in shameless season 5?,"The episode ""The Big Sick"" aired on January 11, 2015.","Steve Howey returns in Shameless season 5 in episode 1 titled ""The Big Sick"", which premiered on January 11, 2015 [2].",1,1,NA,NA,1,1,NA,,,
item-000031,a2_claim,-7824075627194227170,new_new,1,When was the commission fir sc/st established?,The first commission for Scheduled Castes and Scheduled Tribes was established in August 1978.,The first commission for Scheduled Castes and Scheduled Tribes was established in August 1978,1,1,NA,NA,1,1,NA,,,
item-000302,a2_case,-5036947181661390825,new_old,1,When was the vietnam veterans war memorial built?,"The Vietnam Veterans Memorial was constructed from March 16, 1982, to late October 1982 [2].","- The Vietnam Veterans Memorial was built between March 16, 1982, and late October 1982.",NA,NA,NA,NA,NA,NA,complete,none,,
item-000220,a2_claim,743600309736467122,new_old,2,When was on the revolutions of the heavenly spheres published?,The work was published in the year 1543.,published in 1543,1,0,NA,NA,0,0,NA,,unresolved_reference;span_misaligned;meaning_changed,
